"","X","clicks_yn","AdvertiserId","UserId"
"5868282",5868282,2,12692946,1403755
"4166773",4166773,2,12671106,1835128
"4913126",4913126,2,12671106,942528
"4109668",4109668,2,12310026,186325
"6739408",6739408,2,12692946,736946
"4906699",4906699,2,12671106,1577432
"2754828",2754828,2,12310026,470439
"1287734",1287734,2,12310026,1687364
"2207309",2207309,2,12671106,1293002
"2339765",2339765,2,12671106,1604322
"2726345",2726345,2,12578706,1562698
"432218",432218,2,12692946,551868
"1206115",1206115,2,12310026,269390
"7540380",7540380,2,12692946,1211966
"1222724",1222724,2,12692946,1661617
"2449792",2449792,2,12671106,1808564
"7771002",7771002,2,12692946,1301190
"5873172",5873172,2,12310026,827390
"6443761",6443761,2,12692946,1106382
"1644807",1644807,2,12489066,612187
"4808473",4808473,2,12578706,384651
"5538510",5538510,2,12310026,654125
"7799695",7799695,2,12692946,51937
"3280454",3280454,2,12692946,1738921
"6837290",6837290,2,12671106,789158
"4109062",4109062,2,12692946,1329447
"6198297",6198297,2,12671106,924276
"7804095",7804095,2,12489066,640086
"2791308",2791308,2,12671106,1545368
"2478986",2478986,2,12671106,1851212
"6639155",6639155,2,12692946,103241
"7778483",7778483,2,12671106,1841928
"7422718",7422718,2,12310026,1012965
"7235187",7235187,2,12671106,514945
"1151620",1151620,2,12489066,1609015
"2589276",2589276,2,12692946,738689
"1096059",1096059,2,12310026,749147
"2343786",2343786,2,12671106,1063651
"7245194",7245194,2,12692946,112310
"4691803",4691803,2,12692946,403459
"7340575",7340575,2,12578706,1419867
"6475578",6475578,2,12489066,1062554
"2106403",2106403,2,12671106,637602
"5182695",5182695,2,12671106,1453422
"2399948",2399948,2,12671106,1376774
"3271531",3271531,2,12692946,1859068
"1357449",1357449,2,12692946,1155259
"7382257",7382257,2,12671106,1238536
"2368376",2368376,2,12671106,1663523
"6381824",6381824,2,12310026,1625856
"5117707",5117707,2,12671106,1291180
"3494230",3494230,2,12671106,278898
"5014558",5014558,2,12692946,1080627
"6158778",6158778,2,12671106,1231592
"5556846",5556846,2,12692946,1849382
"5439655",5439655,2,12310026,1248690
"5762581",5762581,2,12671106,74733
"4674004",4674004,2,12489066,883316
"7069277",7069277,2,12489066,1249900
"5500587",5500587,2,12310026,444668
"6375500",6375500,2,12489066,701924
"7497174",7497174,2,12671106,1379100
"1395352",1395352,2,12578706,1809873
"6123731",6123731,2,12578706,1390821
"4058735",4058735,2,12489066,318634
"1178756",1178756,2,12310026,1406846
"1109998",1109998,2,12692946,1185024
"1713343",1713343,2,12310026,1088330
"5154226",5154226,2,12692946,1016923
"5028568",5028568,2,12692946,428727
"5043118",5043118,2,12671106,1009071
"669290",669290,2,12578706,646449
"2069475",2069475,2,12671106,76214
"1950575",1950575,2,12671106,663980
"607416",607416,2,12671106,64379
"1922385",1922385,2,12671106,1102840
"4939688",4939688,2,12310026,1544326
"4839636",4839636,2,12671106,518287
"6395525",6395525,2,12692946,582189
"5242495",5242495,2,12671106,125436
"6568644",6568644,2,12578706,650305
"1293043",1293043,2,12310026,700281
"1194019",1194019,2,12671106,479818
"4787596",4787596,2,12310026,126366
"982001",982001,2,12692946,70179
"7137882",7137882,2,12671106,699311
"3273252",3273252,2,12692946,628617
"462618",462618,2,12671106,231830
"2394506",2394506,2,12671106,1168832
"7777938",7777938,2,12310026,863965
"2033723",2033723,2,12671106,1327220
"3484373",3484373,2,12671106,325007
"494680",494680,2,12578706,1116187
"2732413",2732413,2,12310026,1389660
"6025728",6025728,2,12310026,497053
"3719766",3719766,2,12671106,1050626
"1179065",1179065,2,12671106,1362473
"3908309",3908309,2,12671106,630761
"5992685",5992685,2,12578706,853604
"115296",115296,2,12671106,1846402
"7748173",7748173,2,12310026,1617111
"6989427",6989427,2,12671106,1521081
"5920445",5920445,2,12671106,23613
"4950493",4950493,2,12692946,1816516
"410840",410840,2,12671106,713651
"6812398",6812398,2,12692946,1871264
"2846241",2846241,2,12578706,1140321
"6304117",6304117,2,12692946,1653252
"3200410",3200410,2,12671106,1275359
"2761708",2761708,2,12310026,1244364
"1558000",1558000,2,12671106,459547
"4988045",4988045,2,12578706,1121809
"2725385",2725385,2,12671106,1369926
"6112471",6112471,2,12692946,409924
"5777184",5777184,2,12578706,951906
"4258927",4258927,2,12671106,1833935
"7637593",7637593,2,12578706,557217
"7389964",7389964,2,12310026,1210562
"131239",131239,2,12671106,1753858
"7753234",7753234,2,12489066,576672
"6262371",6262371,2,12692946,1168633
"2911651",2911651,2,12671106,753939
"441134",441134,2,12671106,279420
"4378701",4378701,2,12671106,1321924
"5068447",5068447,2,12692946,7717
"918807",918807,2,12489066,1134698
"1626672",1626672,2,12671106,244284
"1966804",1966804,2,12671106,1728939
"4454070",4454070,2,12671106,362838
"7275705",7275705,2,12489066,1123275
"6184464",6184464,2,12671106,396930
"413673",413673,2,12671106,1341067
"1127247",1127247,2,12671106,280519
"3039465",3039465,2,12671106,1274713
"446967",446967,2,12671106,584021
"3592265",3592265,2,12671106,1420472
"4684001",4684001,2,12489066,1381518
"7301618",7301618,2,12489066,447153
"3064145",3064145,2,12671106,1089749
"779303",779303,2,12489066,461355
"1995703",1995703,2,12671106,1544137
"1224130",1224130,2,12310026,940233
"5690345",5690345,2,12692946,153671
"957807",957807,2,12692946,609030
"1130752",1130752,2,12671106,290984
"7119073",7119073,2,12310026,1462213
"4757913",4757913,2,12671106,1598224
"2532870",2532870,2,12489066,922751
"4926536",4926536,2,12692946,602677
"864354",864354,2,12489066,360046
"6129786",6129786,2,12692946,26087
"6951379",6951379,2,12671106,923918
"5154275",5154275,2,12671106,1207010
"845474",845474,2,12671106,1280500
"1243854",1243854,2,12692946,540688
"994220",994220,2,12671106,338458
"719877",719877,2,12671106,1711590
"3592396",3592396,2,12671106,859757
"921797",921797,2,12310026,1000341
"5695599",5695599,2,12578706,466887
"3451332",3451332,2,12671106,551933
"7640147",7640147,2,12692946,925242
"3624051",3624051,2,12671106,1262876
"4247689",4247689,2,12671106,322387
"7217468",7217468,2,12310026,920424
"6520637",6520637,2,12489066,1508953
"1967762",1967762,2,12671106,1244291
"5059071",5059071,2,12310026,299106
"7760129",7760129,2,12310026,25041
"4211999",4211999,2,12671106,762136
"7123465",7123465,2,12310026,833534
"2746911",2746911,2,12692946,767045
"1288369",1288369,2,12489066,462937
"3891088",3891088,2,12671106,555969
"5201818",5201818,2,12671106,997044
"7530176",7530176,2,12310026,235609
"1303325",1303325,2,12671106,590800
"3755597",3755597,2,12671106,1573043
"2504501",2504501,2,12671106,1568174
"6488356",6488356,2,12310026,1067501
"1411833",1411833,2,12310026,1857604
"7155512",7155512,2,12310026,259915
"6516590",6516590,2,12671106,369615
"2610507",2610507,2,12692946,576527
"721623",721623,2,12489066,1632902
"469465",469465,2,12671106,296170
"191657",191657,2,12671106,1529531
"5734180",5734180,2,12692946,948139
"7162800",7162800,2,12671106,689493
"6966267",6966267,2,12671106,1741460
"4058460",4058460,2,12692946,85351
"4895859",4895859,2,12489066,207711
"4564184",4564184,2,12310026,1090308
"5992587",5992587,2,12692946,810414
"6884588",6884588,2,12671106,1763686
"5677658",5677658,2,12489066,927035
"2444312",2444312,2,12671106,817873
"3094766",3094766,2,12671106,145105
"4075075",4075075,2,12671106,1415848
"6504788",6504788,2,12671106,206876
"6645306",6645306,2,12692946,733431
"3335745",3335745,2,12671106,971364
"1938461",1938461,2,12671106,939511
"842658",842658,2,12671106,1578250
"3513590",3513590,2,12671106,907806
"6588367",6588367,2,12489066,60925
"1568677",1568677,2,12671106,1208006
"865067",865067,2,12578706,1334021
"4762411",4762411,2,12578706,1540988
"5044706",5044706,2,12310026,1215180
"1221249",1221249,2,12692946,1295620
"4270992",4270992,2,12671106,665252
"2168253",2168253,2,12671106,1111560
"7285503",7285503,2,12310026,91336
"1091824",1091824,2,12310026,1657311
"85150",85150,2,12692946,1601697
"6917872",6917872,2,12671106,485336
"2718967",2718967,2,12578706,479513
"3836772",3836772,2,12578706,1171406
"7745559",7745559,2,12671106,373531
"7379902",7379902,2,12310026,706354
"2626238",2626238,2,12692946,1633918
"6971296",6971296,2,12671106,1563522
"1972915",1972915,2,12671106,494971
"1090449",1090449,2,12310026,1682320
"3602826",3602826,2,12671106,1124928
"2510460",2510460,2,12671106,1383569
"6926445",6926445,2,12671106,1600490
"3664595",3664595,2,12671106,1193747
"6767757",6767757,2,12671106,544342
"7536712",7536712,2,12671106,379341
"7417884",7417884,2,12692946,1804991
"7313544",7313544,2,12489066,1826582
"4991074",4991074,2,12489066,1025562
"7410849",7410849,2,12578706,1666596
"7643588",7643588,2,12310026,1856288
"1754855",1754855,2,12578706,1694586
"2030863",2030863,2,12671106,410124
"1504742",1504742,2,12310026,1863310
"2406593",2406593,2,12671106,1070286
"5364468",5364468,2,12692946,183918
"591594",591594,2,12489066,1831684
"2885378",2885378,2,12671106,1760520
"3395215",3395215,2,12671106,438050
"1414356",1414356,2,12578706,62445
"3831036",3831036,2,12578706,1681746
"7321402",7321402,2,12489066,1406148
"1678749",1678749,2,12692946,742344
"6642717",6642717,2,12692946,434025
"5282855",5282855,2,12671106,1866877
"295658",295658,2,12671106,992084
"2180634",2180634,2,12671106,454773
"3967947",3967947,2,12671106,208748
"6798181",6798181,2,12692946,719881
"2671955",2671955,2,12310026,1778543
"5773662",5773662,2,12578706,505535
"3949001",3949001,2,12671106,1414949
"5396987",5396987,2,12692946,1654776
"5418731",5418731,2,12671106,1533155
"459285",459285,2,12671106,1090164
"3942150",3942150,2,12671106,745918
"1842689",1842689,2,12671106,620176
"7632770",7632770,2,12310026,1637740
"4495934",4495934,2,12671106,1502291
"5752494",5752494,2,12671106,906362
"5244587",5244587,2,12671106,1451871
"172143",172143,2,12310026,731316
"6971417",6971417,2,12671106,131400
"4014124",4014124,2,12692946,1610724
"7527332",7527332,2,12671106,1209731
"2765467",2765467,2,12692946,1497891
"5179382",5179382,2,12671106,877942
"1997672",1997672,2,12671106,259988
"4917482",4917482,2,12489066,681636
"6301857",6301857,2,12310026,1848574
"2964215",2964215,2,12671106,930154
"3106986",3106986,2,12671106,747975
"1614424",1614424,2,12692946,1794555
"3491448",3491448,2,12671106,1384331
"1133831",1133831,2,12671106,317939
"6876338",6876338,2,12578706,1300556
"82722",82722,2,12692946,1279318
"1575627",1575627,2,12692946,652540
"2188910",2188910,2,12671106,447146
"3168072",3168072,2,12671106,576762
"1574153",1574153,2,12310026,1092115
"7808644",7808644,2,12489066,607554
"5367372",5367372,2,12310026,669405
"3314494",3314494,2,12671106,210041
"1495881",1495881,2,12692946,1820442
"632412",632412,2,12692946,1708747
"1922157",1922157,2,12671106,917674
"961442",961442,2,12671106,1470941
"2628879",2628879,2,12310026,84150
"5270128",5270128,2,12671106,1023501
"7631269",7631269,2,12310026,1490150
"3792485",3792485,2,12692946,1635803
"2416573",2416573,2,12671106,618334
"2198134",2198134,2,12671106,294232
"5754401",5754401,2,12692946,692796
"5685512",5685512,2,12310026,1122533
"3711481",3711481,2,12671106,1052458
"3742901",3742901,2,12671106,1239260
"1206568",1206568,2,12671106,605786
"2231230",2231230,2,12671106,1315657
"6584302",6584302,2,12671106,698556
"6572277",6572277,2,12692946,1299420
"3565733",3565733,2,12671106,758374
"5322087",5322087,2,12671106,410295
"1195435",1195435,2,12310026,599365
"6006108",6006108,2,12310026,1784052
"5318957",5318957,2,12671106,1147292
"5391329",5391329,2,12310026,1787835
"2437175",2437175,2,12310026,964231
"4986450",4986450,2,12310026,818734
"3433127",3433127,2,12671106,268594
"1574606",1574606,2,12692946,331639
"5649642",5649642,2,12692946,878530
"3950745",3950745,2,12671106,1113737
"4329436",4329436,2,12578706,1847777
"24556",24556,2,12489066,807119
"2221139",2221139,2,12578706,231006
"7477033",7477033,2,12671106,1850335
"6453291",6453291,2,12578706,963206
"7238713",7238713,2,12578706,1110134
"5432339",5432339,2,12310026,610019
"2161760",2161760,2,12671106,587795
"2340852",2340852,2,12671106,917187
"201498",201498,2,12489066,333726
"5971111",5971111,2,12671106,521347
"867665",867665,2,12310026,528902
"6227764",6227764,2,12692946,850000
"878461",878461,2,12671106,1142782
"1830821",1830821,2,12310026,776526
"2367728",2367728,2,12671106,442757
"4339187",4339187,2,12671106,1133203
"7692831",7692831,2,12671106,736338
"588914",588914,2,12578706,151879
"5358264",5358264,2,12671106,19885
"2879257",2879257,2,12692946,1385109
"329855",329855,2,12671106,1177017
"2614921",2614921,2,12310026,750537
"6535406",6535406,2,12671106,923898
"6451599",6451599,2,12489066,1864038
"7567437",7567437,2,12310026,734897
"3267303",3267303,2,12671106,426958
"5299020",5299020,2,12692946,236011
"3951790",3951790,2,12671106,261219
"1667787",1667787,2,12671106,546037
"6020060",6020060,2,12671106,755955
"2589604",2589604,2,12578706,1658995
"2895780",2895780,2,12578706,383861
"199575",199575,2,12671106,285364
"1611628",1611628,2,12671106,985149
"3628890",3628890,2,12671106,703425
"1420948",1420948,2,12671106,117933
"3702606",3702606,2,12671106,22602
"1150419",1150419,2,12489066,280690
"6163427",6163427,2,12578706,662154
"5481332",5481332,2,12692946,1001354
"1652881",1652881,2,12489066,239672
"7693297",7693297,2,12692946,1652634
"2467711",2467711,2,12671106,1646155
"759152",759152,2,12692946,718747
"1221397",1221397,2,12692946,1418616
"4803431",4803431,2,12578706,561874
"2025274",2025274,2,12671106,146656
"3846523",3846523,2,12671106,589766
"2596158",2596158,2,12692946,1118433
"1410843",1410843,2,12692946,431020
"610625",610625,2,12692946,1029873
"5031553",5031553,2,12692946,1857469
"869282",869282,2,12692946,449726
"1597070",1597070,2,12692946,1374644
"3293886",3293886,2,12692946,164587
"7306173",7306173,2,12310026,890464
"2860663",2860663,2,12671106,1758824
"7422714",7422714,2,12310026,1530464
"1382671",1382671,2,12578706,1623618
"300270",300270,2,12671106,1833802
"1251822",1251822,2,12578706,1113864
"952491",952491,2,12310026,1651416
"2537978",2537978,2,12489066,507841
"1408203",1408203,2,12692946,1247201
"3835975",3835975,2,12310026,868545
"6745760",6745760,2,12310026,1661422
"3636805",3636805,2,12671106,786597
"1550943",1550943,2,12671106,866636
"7100462",7100462,2,12310026,1228914
"6150109",6150109,2,12692946,1583829
"2280274",2280274,2,12671106,475364
"1401942",1401942,2,12489066,20233
"1019054",1019054,2,12692946,1566665
"301911",301911,2,12578706,1115872
"1483619",1483619,2,12671106,264492
"2125318",2125318,2,12671106,1525200
"6989156",6989156,2,12671106,241481
"621213",621213,2,12671106,1309734
"3918283",3918283,2,12671106,698740
"457312",457312,2,12671106,1291362
"2324906",2324906,2,12671106,1399506
"2133732",2133732,2,12671106,5108
"2090695",2090695,2,12671106,59715
"6192516",6192516,2,12671106,1804582
"6762792",6762792,2,12692946,931828
"4643120",4643120,2,12310026,186127
"6120256",6120256,2,12310026,1196342
"3323893",3323893,2,12671106,1363226
"121361",121361,2,12578706,1003492
"127052",127052,2,12671106,745408
"3612856",3612856,2,12692946,879111
"3947139",3947139,2,12671106,65806
"7521659",7521659,2,12671106,1047878
"7347707",7347707,2,12310026,1390329
"955424",955424,2,12310026,300794
"2461152",2461152,2,12671106,1660259
"4556706",4556706,2,12692946,50860
"2436134",2436134,2,12671106,475561
"3383771",3383771,2,12671106,1775578
"1463045",1463045,2,12692946,327222
"47715",47715,2,12671106,1775221
"1193804",1193804,2,12671106,267832
"7148724",7148724,2,12578706,1390944
"5553890",5553890,2,12671106,564022
"1831795",1831795,2,12578706,166459
"1292518",1292518,2,12310026,1137943
"6622712",6622712,2,12310026,1601597
"7021615",7021615,2,12671106,1262175
"3139839",3139839,2,12671106,1084359
"599872",599872,2,12310026,569396
"2235643",2235643,2,12578706,518750
"5899123",5899123,2,12671106,697644
"6167940",6167940,2,12578706,146077
"5951912",5951912,2,12310026,1762246
"4172477",4172477,2,12671106,1699187
"5922427",5922427,2,12671106,910333
"1059266",1059266,2,12578706,902124
"4850298",4850298,2,12578706,675188
"6313073",6313073,2,12310026,453780
"2122959",2122959,2,12671106,282475
"1591562",1591562,2,12671106,820734
"613776",613776,2,12310026,75652
"5791949",5791949,2,12310026,1245754
"3775825",3775825,2,12671106,433963
"2442419",2442419,2,12671106,478568
"5745149",5745149,2,12578706,349922
"2664179",2664179,2,12489066,421657
"3667594",3667594,2,12671106,1004882
"6037471",6037471,2,12671106,1637042
"3000258",3000258,2,12310026,1025600
"2025847",2025847,2,12671106,293198
"3446905",3446905,2,12671106,562266
"880406",880406,2,12671106,945397
"1346643",1346643,2,12671106,561707
"7720255",7720255,2,12671106,1500359
"7085288",7085288,2,12671106,150987
"2844460",2844460,2,12692946,1209812
"5546312",5546312,2,12489066,402360
"5442291",5442291,2,12578706,1352733
"5438884",5438884,2,12310026,368995
"3139035",3139035,2,12671106,1103445
"7088265",7088265,2,12671106,593346
"4956345",4956345,2,12310026,509109
"5613879",5613879,2,12310026,163348
"1032270",1032270,2,12692946,478903
"583209",583209,2,12692946,1844016
"1402301",1402301,2,12310026,959980
"681508",681508,2,12671106,1749129
"283228",283228,2,12671106,1523916
"2307110",2307110,2,12692946,552678
"7600387",7600387,2,12692946,579021
"6346723",6346723,2,12489066,1068787
"2538760",2538760,2,12692946,889426
"3777962",3777962,2,12692946,90416
"6418903",6418903,2,12489066,1631527
"1445",1445,2,12671106,402556
"5615198",5615198,2,12489066,1109862
"5908829",5908829,2,12671106,77390
"5188263",5188263,2,12692946,1576360
"2913471",2913471,2,12671106,793513
